"DrugName","DrugID_ChEMBL","DrugSMILES","TargetID_Entrez","TargetGeneSymbol_Entrez"
"prlx 93936","","Not Found",7419,"VDAC3"
"pro-542","","Not Found",338557,"FFAR4"
"probenecid","CHEMBL897","CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O",9376,"SLC22A8"
"probenecid","CHEMBL897","CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O",55867,"SLC22A11"
"probenecid","CHEMBL897","CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O",9356,"SLC22A6"
"probenecid","CHEMBL897","CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O",24145,"PANX1"
"probucol","CHEMBL608","CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C",19,"ABCA1"
"probucol","CHEMBL608","CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C",1066,"CES1"
"procainamide","CHEMBL640","CCN(CC)CCNC(=O)C1=CC=C(N)C=C1",6332,"SCN7A"
"procainamide","CHEMBL640","CCN(CC)CCNC(=O)C1=CC=C(N)C=C1",6334,"SCN8A"
"procainamide","CHEMBL640","CCN(CC)CCNC(=O)C1=CC=C(N)C=C1",6323,"SCN1A"
"procainamide","CHEMBL640","CCN(CC)CCNC(=O)C1=CC=C(N)C=C1",6326,"SCN2A"
"procainamide","CHEMBL640","CCN(CC)CCNC(=O)C1=CC=C(N)C=C1",6336,"SCN10A"
"procainamide","CHEMBL640","CCN(CC)CCNC(=O)C1=CC=C(N)C=C1",11280,"SCN11A"
"procainamide","CHEMBL640","CCN(CC)CCNC(=O)C1=CC=C(N)C=C1",6328,"SCN3A"
"procainamide","CHEMBL640","CCN(CC)CCNC(=O)C1=CC=C(N)C=C1",6331,"SCN5A"
"procainamide","CHEMBL640","CCN(CC)CCNC(=O)C1=CC=C(N)C=C1",6329,"SCN4A"
"procainamide","CHEMBL640","CCN(CC)CCNC(=O)C1=CC=C(N)C=C1",6335,"SCN9A"
"procainamide","CHEMBL640","CCN(CC)CCNC(=O)C1=CC=C(N)C=C1",1786,"DNMT1"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",6336,"SCN10A"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",3359,"HTR3A"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",116443,"GRIN3A"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",6531,"SLC6A3"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",1135,"CHRNA2"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",3778,"KCNMA1"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",3779,"KCNMB1"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",10242,"KCNMB2"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",27094,"KCNMB3"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",27345,"KCNMB4"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",3783,"KCNN4"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",3780,"KCNN1"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",3781,"KCNN2"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",3782,"KCNN3"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",4128,"MAOA"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",4129,"MAOB"
"procarbazine","CHEMBL1321","CNNCC1=CC=C(C=C1)C(=O)NC(C)C",4128,"MAOA"
"procarbazine","CHEMBL1321","CNNCC1=CC=C(C=C1)C(=O)NC(C)C",4129,"MAOB"
"procaterol","CHEMBL160519","CC[C@@H](NC(C)C)[C@@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1",154,"ADRB2"
"prochlorperazine","CHEMBL728","CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1",1814,"DRD3"
"prochlorperazine","CHEMBL728","CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1",1813,"DRD2"
"procyclidine","CHEMBL1761","OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1",1128,"CHRM1"
"procyclidine","CHEMBL1761","OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1",1131,"CHRM3"
"procyclidine","CHEMBL1761","OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1",1132,"CHRM4"
"procyclidine","CHEMBL1761","OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1",1129,"CHRM2"
"proellex","","Not Found",5241,"PGR"
"profenamine","CHEMBL1206","CCN(CC)C(C)CN1C2=CC=CC=C2SC2=C1C=CC=C2",1128,"CHRM1"
"proflavine","CHEMBL55400","NC1=CC2=NC3=C(C=CC(N)=C3)C=C2C=C1",2147,"F2"
"progabide","CHEMBL287631","OC(=N)CCC\N=C(\C1=CC=C(Cl)C=C1)C1=C(O)C=CC(F)=C1",2550,"GABBR1"
"progabide","CHEMBL287631","OC(=N)CCC\N=C(\C1=CC=C(Cl)C=C1)C1=C(O)C=CC(F)=C1",2554,"GABRA1"
"progesterone","CHEMBL103","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",866,"SERPINA6"
"progesterone","CHEMBL103","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",347732,"CATSPER3"
"progesterone","CHEMBL103","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",117155,"CATSPER2"
"progesterone","CHEMBL103","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",378807,"CATSPER4"
"progesterone","CHEMBL103","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",117144,"CATSPER1"
"progesterone","CHEMBL103","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",5241,"PGR"
"progesterone","CHEMBL103","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",6462,"SHBG"
"progesterone","CHEMBL103","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",7224,"TRPC5"
"progesterone","CHEMBL103","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",2099,"ESR1"
"progesterone","CHEMBL103","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",1586,"CYP17A1"
"progesterone","CHEMBL103","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",4986,"OPRK1"
"progesterone","CHEMBL103","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",4306,"NR3C2"
"proglumide","CHEMBL316561","CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)C1=CC=CC=C1",887,"CCKBR"
"proguanil","CHEMBL1377","CC(C)\N=C(/N)N=C(N)NC1=CC=C(Cl)C=C1",1719,"DHFR"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=C1C=CC=C2",3356,"HTR2A"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=C1C=CC=C2",1813,"DRD2"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12",1812,"DRD1"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12",1131,"CHRM3"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12",1128,"CHRM1"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12",1133,"CHRM5"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12",1815,"DRD4"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12",1132,"CHRM4"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12",3269,"HRH1"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12",148,"ADRA1A"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12",3358,"HTR2C"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12",1129,"CHRM2"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12",147,"ADRA1B"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12",146,"ADRA1D"
"promethazine","CHEMBL643","CC(CN1C2=CC=CC=C2SC2=C1C=CC=C2)N(C)C",2671,"GFER"
"promethazine","CHEMBL643","CC(CN1C2=CC=CC=C2SC2=C1C=CC=C2)N(C)C",3269,"HRH1"
"promethazine","CHEMBL643","CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C",1131,"CHRM3"
"promethazine","CHEMBL643","CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C",1128,"CHRM1"
"promethazine","CHEMBL643","CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C",1133,"CHRM5"
"promethazine","CHEMBL643","CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C",1132,"CHRM4"
"promethazine","CHEMBL643","CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C",3356,"HTR2A"
"promethazine","CHEMBL643","CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C",148,"ADRA1A"
"promethazine","CHEMBL643","CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C",1129,"CHRM2"
"promethazine","CHEMBL643","CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C",1813,"DRD2"
"propafenone","CHEMBL631","CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1",153,"ADRB1"
"propafenone","CHEMBL631","CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1",6331,"SCN5A"
"propafenone","CHEMBL631","CCCNCC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1",3757,"KCNH2"
"propanoic acid","CHEMBL14021","CCC(O)=O",10243,"GPHN"
"propantheline","CHEMBL1180725","CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=C1C=CC=C2)C(C)C",1128,"CHRM1"
"propantheline","CHEMBL1180725","CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=C1C=CC=C2)C(C)C",1129,"CHRM2"
"propantheline","CHEMBL1180725","CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=C1C=CC=C2)C(C)C",1131,"CHRM3"
"proparacaine","CHEMBL1196","CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC",6323,"SCN1A"
"proparacaine","CHEMBL1196","CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC",6326,"SCN2A"
"proparacaine","CHEMBL1196","CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC",6336,"SCN10A"
"proparacaine","CHEMBL1196","CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC",6328,"SCN3A"
"propericiazine","CHEMBL251940","OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1",1812,"DRD1"
"propericiazine","CHEMBL251940","OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1",150,"ADRA2A"
"propericiazine","CHEMBL251940","OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1",147,"ADRA1B"
"propidium","CHEMBL332935","CC[N+](C)(CC)CCC[N+]1=C(C2=CC=CC=C2)C2=C(C=CC(N)=C2)C2=C1C=C(N)C=C2",43,"ACHE"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC=C2SC3=CC=CC=C3N(CC(C)N(C)C)C2=C1",3269,"HRH1"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",1812,"DRD1"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",1131,"CHRM3"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",1128,"CHRM1"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",1133,"CHRM5"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",1815,"DRD4"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",1132,"CHRM4"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",3356,"HTR2A"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",148,"ADRA1A"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",3358,"HTR2C"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",1129,"CHRM2"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",147,"ADRA1B"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",146,"ADRA1D"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1",1813,"DRD2"
"propiram","CHEMBL2106935","CCC(=O)N(C(C)CN1CCCCC1)C1=CC=CC=N1",4988,"OPRM1"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2561,"GABRB2"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2562,"GABRB3"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2554,"GABRA1"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2555,"GABRA2"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2566,"GABRG2"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",6326,"SCN2A"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",6329,"SCN4A"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2556,"GABRA3"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2557,"GABRA4"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2558,"GABRA5"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2559,"GABRA6"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2560,"GABRB1"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2563,"GABRD"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2564,"GABRE"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2565,"GABRG1"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2567,"GABRG3"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2568,"GABRP"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",55879,"GABRQ"
"propoxycaine","CHEMBL1195","CCCOC1=C(C=CC(N)=C1)C(=O)OCCN(CC)CC",6323,"SCN1A"
"propoxycaine","CHEMBL1195","CCCOC1=C(C=CC(N)=C1)C(=O)OCCN(CC)CC",6326,"SCN2A"
"propoxycaine","CHEMBL1195","CCCOC1=C(C=CC(N)=C1)C(=O)OCCN(CC)CC",6328,"SCN3A"
"propoxyphene napsylate","","O.OS(=O)(=O)C1=CC2=CC=CC=C2C=C1.CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1",4985,"OPRD1"
"propoxyphene napsylate","","O.OS(=O)(=O)C1=CC2=CC=CC=C2C=C1.CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1",4986,"OPRK1"
"propoxyphene napsylate","","O.OS(=O)(=O)C1=CC2=CC=CC=C2C=C1.CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1",4988,"OPRM1"
"propranolol","CHEMBL27","[H]C(O)(CNC(C)C)COC1=C2C=CC=CC2=CC=C1",153,"ADRB1"
"propranolol","CHEMBL27","[H]C(O)(CNC(C)C)COC1=C2C=CC=CC2=CC=C1",154,"ADRB2"
"propranolol","CHEMBL27","CC(C)NCC(O)COC1=CC=CC2=CC=CC=C12",3350,"HTR1A"
"propranolol","CHEMBL27","CC(C)NCC(O)COC1=CC=CC2=CC=CC=C12",3351,"HTR1B"
"propranolol","CHEMBL27","CC(C)NCC(O)COC1=CC=CC2=CC=CC=C12",155,"ADRB3"
"propyl alcohol","CHEMBL14687","CCCO",4069,"LYZ"
"propylene glycol","CHEMBL286398","CC(O)CO",2162,"F13A1"
"propylhexedrine","CHEMBL2105275","CNC(C)CC1CCCCC1",6571,"SLC18A2"
"propylhexedrine","CHEMBL2105275","CNC(C)CC1CCCCC1",134864,"TAAR1"
"propylthiouracil","CHEMBL1518","CCCC1=CC(=O)NC(=S)N1",1733,"DIO1"
"propylthiouracil","CHEMBL1518","CCCC1=CC(=O)NC(=S)N1",7173,"TPO"
"propyphenazone","CHEMBL28318","CC(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1",8989,"TRPA1"
"prostaglandin d2","CHEMBL1235252","[H][C@](O)(CCCCC)\C=C\[C@@]1([H])C(=O)C[C@]([H])(O)[C@]1([H])C\C=C/CCCC(O)=O",8644,"AKR1C3"
"prostaglandin g2","","[H][C@@](CCCCC)(OO)\C=C\[C@@]1([H])[C@@]2([H])C[C@]([H])(OO2)[C@]1([H])C\C=C/CCCC(O)=O",5743,"PTGS2"
"protein s human","","Not Found",2153,"F5"
"protein s human","","Not Found",2159,"F10"
"protein s human","","Not Found",5624,"PROC"
"prothrombin","","Not Found",2162,"F13A1"
"prothrombin","","Not Found",2243,"FGA"
"prothrombin","","Not Found",2244,"FGB"
"prothrombin","","Not Found",1361,"CPB2"
"protirelin","CHEMBL1472","NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1",7201,"TRHR"
"protokylol","CHEMBL1200893","CC(CC1=CC=C2OCOC2=C1)NCC(O)C1=CC=C(O)C(O)=C1",154,"ADRB2"
"protoporphyrin","CHEMBL1325592","CC1=C(CCC(O)=O)/C2=C/C3=N/C(=C\C4=C(C)C(C=C)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(C=C)=C4C)/C(C)=C3CCC(O)=O",2512,"FTL"
"protoporphyrin ix containing co","","CC1=C(CCC(O)=O)C2=CC3=C(CCC(O)=O)C(C)=C4C=C5N6C(=CC7=C(C=C)C(C)=C8C=C1N2[Co]6(N34)N78)C(C)=C5C=C",5742,"PTGS1"
"protoporphyrin ix containing co","","CC1=C(CCC(O)=O)C2=CC3=C(CCC(O)=O)C(C)=C4C=C5N6C(=CC7=C(C=C)C(C)=C8C=C1N2[Co]6(N34)N78)C(C)=C5C=C",54205,"CYCS"
"protoporphyrin ix containing zn","","CC1=C(CCC(O)=O)C2=CC3=[N]4C(=CC5=C(C)C(C=C)=C6C=C7C(C)=C(C=C)C8=[N]7[Zn]4(N2C1=C8)N56)C(C)=C3CCC(O)=O",54205,"CYCS"
"protriptyline","CHEMBL668","CNCCCC1C2=CC=CC=C2C=CC2=C1C=CC=C2",140,"ADORA3"
"protriptyline","CHEMBL668","CNCCCC1C2=CC=CC=C2C=CC2=C1C=CC=C2",6530,"SLC6A2"
"protriptyline","CHEMBL668","CNCCCC1C2=CC=CC=C2C=CC2=C1C=CC=C2",6532,"SLC6A4"
"prucalopride","CHEMBL117287","COCCCN1CCC(CC1)NC(=O)C1=CC(Cl)=C(N)C2=C1OCC2",3360,"HTR4"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",6530,"SLC6A2"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",153,"ADRB1"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",150,"ADRA2A"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",148,"ADRA1A"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",6531,"SLC6A3"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",154,"ADRB2"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",7124,"TNF"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",6532,"SLC6A4"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",3558,"IL2"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",4772,"NFATC1"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",466,"ATF1"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",1386,"ATF2"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",467,"ATF3"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",468,"ATF4"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",22809,"ATF5"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",22926,"ATF6"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",11016,"ATF7"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",122953,"JDP2"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",2353,"FOS"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",3725,"JUN"
"psn357","","Not Found",5836,"PYGL"
"psn9301","","Not Found",1803,"DPP4"
"purine riboside-5&#39;-monophosphate","CHEMBL96862","[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=CN=CN=C23)[C@]([H])(O)[C@]1([H])O",6035,"RNASE1"
"puromycin","CHEMBL469912","[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O",140801,"RPL10L"
"puromycin","CHEMBL469912","[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O",23521,"RPL13A"
"puromycin","CHEMBL469912","[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O",9349,"RPL23"
"puromycin","CHEMBL469912","[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O",6138,"RPL15"
"puromycin","CHEMBL469912","[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O",6143,"RPL19"
"puromycin","CHEMBL469912","[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O",6147,"RPL23A"
"puromycin","CHEMBL469912","[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O",51187,"RSL24D1"
"puromycin","CHEMBL469912","[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O",51121,"RPL26L1"
"puromycin","CHEMBL469912","[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O",6132,"RPL8"
"puromycin","CHEMBL469912","[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O",6167,"RPL37"
"puromycin","CHEMBL469912","[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O",6122,"RPL3"
"puromycin","CHEMBL469912","[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O",6135,"RPL11"
"puromycin aminonucleoside-5&#39;-monophosphate","","CN(C)C1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](N)[C@H]1O",6167,"RPL37"
"purvalanol","CHEMBL23254","[H][C@@](CO)(NC1=NC2=C(N=CN2C(C)C)C(NC2=CC=C(C(O)=O)C(Cl)=C2)=N1)C(C)C",5594,"MAPK1"
